timestamp,pulgar,indice,corazon,anular,menique,gesto
8123,694,893,868,912,860,punio
8200,786,893,869,912,860,punio
8276,833,893,869,912,859,punio
8353,856,892,869,911,859,punio
8430,868,893,868,912,858,punio
8509,874,892,858,911,857,punio
8587,877,890,874,910,851,punio
8666,878,886,780,907,840,punio
8743,879,879,894,901,821,punio
8822,879,867,860,895,805,punio
8900,879,856,876,887,792,punio
8979,879,844,862,878,783,punio
9057,879,835,866,874,778,punio
9136,879,826,769,867,775,punio
9213,879,811,842,858,772,punio
9292,879,742,796,847,770,punio
9369,879,794,776,840,768,punio
9446,879,796,749,836,767,punio
9523,879,791,647,831,765,punio
9600,879,784,591,825,764,punio
9676,879,776,702,818,762,punio
9753,879,768,677,811,760,punio
9830,879,762,676,808,759,punio
9907,727,756,691,805,758,punio
9984,637,752,686,803,757,punio
10060,609,749,681,802,757,punio
10137,574,750,677,801,755,punio
10214,554,752,657,800,755,punio
10291,544,752,648,800,755,punio
10368,556,752,647,799,755,punio
10444,607,752,609,799,755,punio
10521,608,753,609,799,755,punio
10598,744,754,602,800,756,punio
10675,812,754,604,800,756,punio
10752,846,754,613,799,755,punio
10828,863,755,652,800,755,punio
10905,871,756,638,800,755,punio
10982,875,757,631,800,755,punio
11059,877,760,693,801,755,punio
11136,878,765,700,804,756,punio
11214,879,770,620,807,756,punio
11292,879,777,631,813,756,punio
11371,879,785,635,818,756,punio
11449,879,792,754,823,756,punio
11528,879,799,800,828,756,punio
11607,879,807,795,835,758,punio
11684,879,820,804,845,760,punio
11763,879,831,854,856,763,punio
11841,879,839,828,865,766,punio
11920,879,848,874,873,770,punio
11998,879,855,880,879,776,punio
12077,879,863,823,885,781,punio
12155,879,866,888,891,787,punio
12233,879,875,875,895,793,punio
12312,879,882,828,898,797,punio
12390,879,884,902,901,803,punio
12469,879,884,903,902,808,punio
12548,879,880,905,904,811,punio
12625,879,824,904,905,814,punio
12704,879,847,875,907,819,punio
12782,879,891,889,909,824,punio
12861,879,895,869,910,828,punio
12939,879,895,908,911,831,punio
13018,879,890,909,911,833,punio
13096,774,891,898,910,835,punio
13173,781,892,741,911,838,punio
13250,830,893,815,911,840,punio
13328,855,892,809,910,843,punio
13407,863,892,883,910,846,punio
13484,870,891,774,911,850,punio
13560,868,891,809,913,852,punio
13637,867,891,901,913,852,punio
13714,873,891,868,913,854,punio
13792,876,891,885,914,854,punio
13871,878,891,906,914,855,punio
13949,879,891,881,914,855,punio
14027,879,891,880,914,856,punio
14106,879,890,854,914,856,punio
14184,879,890,853,913,856,punio
14263,879,890,852,913,856,punio
14342,879,890,837,913,856,punio
14419,879,889,845,912,853,punio
14498,879,888,844,910,848,punio
14576,879,884,822,907,840,punio
14655,879,876,894,903,828,punio
14734,879,868,888,898,817,punio
14812,879,861,864,892,807,punio
14891,879,851,832,886,802,punio
14968,879,831,846,875,790,punio
15047,879,817,851,864,782,punio
15125,879,809,825,857,776,punio
15204,879,804,668,851,774,punio
15283,879,801,667,847,772,punio
15361,879,795,666,837,770,punio
15439,879,783,675,820,765,punio
15516,879,774,602,770,763,punio
15593,879,767,640,777,762,punio
15670,879,761,654,796,761,punio
15747,733,756,641,798,760,punio
15823,638,753,686,800,760,punio
15900,589,751,685,800,759,punio
15977,562,748,677,799,759,punio
16054,582,746,684,799,759,punio
16131,594,745,683,798,758,punio
16207,585,744,683,798,758,punio
16284,586,744,682,797,758,punio
16361,581,744,682,797,758,punio
16438,567,744,682,797,758,punio
16515,563,745,681,797,758,punio
16591,559,745,681,796,757,punio
16668,582,745,679,797,757,punio
16745,649,749,677,798,757,punio
16822,708,754,672,800,758,punio
16899,755,762,684,808,758,punio
16975,817,775,744,817,758,punio
17054,848,786,788,826,758,punio
17132,864,805,824,838,760,punio
17211,872,827,845,848,762,punio
17290,876,840,861,860,764,punio
17368,878,851,875,872,767,punio
17446,879,863,882,884,773,punio
17524,879,872,853,891,781,punio
