timestamp,pulgar,indice,corazon,anular,menique,gesto
16263,546,749,666,794,730,corazon
16339,531,749,640,793,731,corazon
16416,560,749,658,793,730,corazon
16493,551,749,660,792,730,corazon
16570,565,749,679,792,730,corazon
16647,568,748,680,792,730,corazon
16723,627,749,679,792,731,corazon
16800,753,749,679,792,731,corazon
16877,816,749,681,792,731,corazon
16954,848,750,681,792,731,corazon
17031,864,750,658,792,731,corazon
17107,872,752,682,793,731,corazon
17186,876,752,684,793,731,corazon
17264,878,754,687,794,731,corazon
17343,879,757,706,797,732,corazon
17422,879,762,748,800,732,corazon
17500,879,764,746,802,732,corazon
17579,879,764,761,805,732,corazon
