timestamp,pulgar,indice,corazon,anular,menique,gesto
16062,570,747,684,792,749,mano_abierta
16139,576,745,683,790,748,mano_abierta
16216,597,744,682,789,747,mano_abierta
16292,584,743,681,789,747,mano_abierta
16369,579,743,681,788,747,mano_abierta
16446,605,743,681,788,747,mano_abierta
16523,742,744,681,789,748,mano_abierta
16602,811,744,681,789,748,mano_abierta
16679,845,744,681,789,748,mano_abierta
16758,862,744,681,788,748,mano_abierta
16836,871,744,681,788,747,mano_abierta
16915,875,744,681,788,748,mano_abierta
16994,877,744,679,788,747,mano_abierta
17072,878,743,679,788,748,mano_abierta
17150,879,744,679,788,748,mano_abierta
17228,879,744,679,788,748,mano_abierta
